OBSCN	ABCA12	0.0004098187503133274
LAMA2	MYLK	0.0004100256057514914
THBS2	SPEN	0.00041002560575148625
FAT1	LRRC66	0.0007613968346072808
MLL3	DST	0.0004239296116573128
UBR4	AKAP13	0.00012935751239783673
MYO16	CDH23	0.0007145237027116527
SACS	GON4L	0.0008024603061822997
ABCA12	LRRC66	0.0002778372957709682
SLX4	ANK3	4.69701824527455e-05
ALPK2	TRPM1	0.0002778372957709682
APC	ALPK2	3.6885628881891045e-06
OBSCN	ASH1L	0.00020193897833982758
DNAH1	TUBGCP6	0.0004100256057514914
TTN	KALRN	4.8088486796141555e-05
FAT4	DNAH6	0.0007613968346072808
ASXL3	ABCC10	0.00017969748987626597
PCDHGB1	LAMB2	2.9402984551187472e-05
ZFHX3	FAM83B	0.00014563726232444721
GON4L	PKHD1L1	0.0005826612789569291
SIN3A	FANCM	0.0005826612789569182
PCDHA4	ABCC10	0.0002778372957709682
SPEN	FLNA	0.00040227978719500326
INSR	TAF1	0.0007203415088995626
CPAMD8	PCDH17	0.000513552162592188
XIRP2	SSPO	0.00026651610251848747
PTPN13	VPS13B	0.0005826612789569291
LAMB2	PPRC1	0.0004100256057514914
ATM	RPL22	2.0721625909498456e-05
ASH1L	CSMD3	0.0007961345507251857
TAF1	SVIL	6.672457811492374e-06
NEB	ATP11C	2.1094847908567606e-05
DLGAP2	DOCK1	0.00041002560575148625
ASPM	MUC16	0.00033930363839719145
CUX1	HIVEP1	0.0007875724885986641
SYNJ1	FREM2	0.0004861501299915159
APOB	LAMB1	0.0001513858832714763
DOCK6	MUC17	0.0003564859225709003
ALPK2	FAT1	0.0005268819063456259
LAMA3	ZFHX3	0.0009300400425403091
SDK2	ATP11C	0.000513552162592188
TSHZ3	MED13L	0.00040227978719500326
PTCH1	SPEN	0.00041002560575148625
RNF213	FBN2	0.00040227978719500326
KIAA0664	ZZEF1	0.0004861501299915159
KSR1	ZFAT	0.00017969748987626855
PCDHA6	NAV2	0.0008024603061822897
PCDH17	DNAH5	0.0007203415088995626
NID2	DNAH1	0.0007145237027116527
CELSR3	RPL22	9.299246414529955e-05
IGF2R	PCDHGB1	0.0004861501299915159
SORCS2	DCHS2	0.00041002560575148625
USH2A	DNAH17	0.0005268819063456372
PPFIA2	ACO1	0.000315712356538295
IGF2R	ALPK2	6.079268992670502e-05
CDH23	MDN1	0.0008261332273801473
NEB	TSC2	9.859761848357388e-05
PTPRS	CAD	0.0007875724885986374
MYH7B	L1CAM	0.0007875724885986641
DNAH1	PLEC	0.0007145237027115863
THBS2	ACO1	0.00010957583581991693
BSN	DST	0.00024303885689577244
ODZ4	KALRN	0.0009112962055163372
ZC3H13	PCDH10	6.186419491562658e-05
FAT1	LAMA3	0.0007613968346072808
ZFAT	MEGF8	0.000513552162592188
NEB	CUL9	0.0006973236036723596
FAT1	RELN	0.00011360352735023171
SPTBN5	TNRC6A	1.3460675809817553e-05
CSMD1	AHNAK2	0.0007950341790831909
OBSCN	TNS1	0.00020193897833982758
ATP10B	AMOTL2	0.00010957583581991654
COL7A1	MYPN	0.0004861501299915159
TMC4	ATM	0.00027783729577094996
FAT3	DSP	0.00022903353376355445
IGF2R	MKI67	0.0003564859225709003
SHROOM2	FLNC	7.182183125962495e-05
MLL3	DNAH9	0.0006289007070012521
SYNJ1	ZFHX3	5.2518842753388045e-05
PLEC	ITIH6	0.00048615012999153747
UBR4	PARD3B	9.44612945705636e-06
DOCK1	CELSR3	0.00026651610251849544
LRP1B	LZTR1	0.0008024603061822997
CHL1	ASH1L	0.00031571235653829834
NAV3	GRM6	0.0002778372957709682
APOB	PXDN	0.0005052292517948465
BIRC6	DST	0.0006966643836559751
YLPM1	DNAH3	2.1595341039391987e-05
CUL9	RIMBP2	0.0007875724885986374
WDFY3	IGSF22	0.0004861501299915159
PPP2R1A	TP53	0.0007509218653777296
HIVEP3	ANK1	0.000315712356538295
ADAMTS16	RNF213	7.182183125962495e-05
SVIL	KIF26B	0.00010957583581991693
IGF2R	APC	3.6885628881892917e-06
IFT140	SON	0.00010957583581991654
WDFY3	NOS1	0.0007875724885986374
LRP2	SLIT3	0.00028679739974767353
TECTA	DNAH1	0.00040227978719500326
ARID1B	PLXNA4	0.0007145237027116527
ALPK2	LAMA3	0.0002778372957709682
PCDHA11	ABCA8	0.0004100256057514914
APC	DOCK1	0.00016900750792969225
UTRN	OBSCN	1.933518532863112e-05
ANK3	ITIH6	0.00016088179171400345
RELN	MUC16	9.589024940680907e-05
ABCA12	KIF5A	0.0004861501299915159
THOC2	DYNC1H1	0.00013824351079806205
UBR5	DNAH5	0.00018048921426685349
ATP10B	RPL22	6.657518082617114e-05
MGA	ABCB1	0.0004861501299915159
KIAA1217	CARD11	0.0004100256057514914
USH2A	DNHD1	0.0008929575961374214
PKD1L1	DVL3	6.079268992670502e-05
ABCA12	PCDH17	0.0007875724885986374
KIAA0664	DNHD1	0.0005052292517948738
CUBN	TTN	0.00045955773358788085
SEMA3D	DYNC1H1	0.0008024603061822897
PTPRB	PTPRS	0.0007875724885986641
OCA2	RPL22	0.0004953331247504476
SYNJ1	LRRC66	0.0002778372957709682
MLL3	MGA	0.00016088179171400345
MLL3	ZFHX3	1.0027374507423107e-06
VPS13B	YLPM1	0.0005826612789569182
PCDHA9	ARHGAP31	0.0007875724885986374
MLL2	DSE	0.0003076281917458431
VPS13B	PLXNA2	0.0005826612789569182
LAMB2	ALK	0.0004100256057514914
ALPK3	PCNXL2	0.0007875724885986374
MUC16	MYLK	0.0004825864565027858
MACF1	LAMA3	0.0003076281917458431
CHL1	PTPRS	0.00048615012999153747
SDK1	FYCO1	0.0002778372957709682
GPR98	CUBN	3.40165920808948e-05
ZFAT	FAT1	0.0002608292789995592
CIC	SLC26A9	0.00017969748987626597
CHD7	CELSR2	0.00048615012999153747
NSD1	FAT1	0.00017223904451717833
KSR1	UBR4	0.0002375035758701561
FAT1	RNF43	0.0007613968346072808
FBN3	SYNE2	0.000315712356538295
RPL22	MEGF8	8.108188472872543e-06
TAF1L	ZNF423	0.0005826612789569182
CSMD1	DNAH8	0.0003564859225709167
DOCK2	RNF213	0.0008024603061822897
SCN1A	RPL22	0.0004953331247504476
BSN	MUC5B	0.0006324592043342117
MUC5B	ACO1	0.0006342759203254707
MYOM2	SMG1	0.00041002560575148625
DOCK1	ATP11C	5.708462972938898e-05
TRIO	POLQ	0.0004861501299915159
DNAH1	ADAMTS16	0.0007145237027115863
ZFHX3	ARHGEF15	0.0009300400425403042
USP9X	SCN1A	7.050974497341356e-05
KSR1	CSMD1	4.9107681780167386e-05
HYDIN	MYH1	0.0007875724885986374
PTCHD2	HIVEP3	0.00017969748987626855
ZFHX3	SCN4A	0.00014563726232444721
MYOM1	DNHD1	0.00015138588327147495
MLL2	CROCC	0.0003076281917458431
VPS13B	HERC1	0.0004184669957526883
THBS2	SCN10A	0.00041002560575148625
SPTBN5	ATP10B	0.00010957583581991693
MDN1	DNAH17	0.0005052292517948465
HMCN1	SCN1A	4.9107681780167305e-05
LAMA2	GIGYF2	0.00040227978719500326
DOCK11	RYR2	4.122438687459064e-05
DYNC2H1	USP9X	0.0005052292517948738
DST	DNAH9	0.0006966643836559924
CDH23	TMEM131	0.0004100256057514914
CUL9	ABCA13	0.0006973236036723596
CASK	RYR3	0.0003076281917458557
SDK1	PCDHGB1	0.0004861501299915159
HYDIN	DNHD1	2.925059827820216e-05
ASH1L	RPL22	0.00015427566935611082
SYNJ1	ZNF532	0.0004861501299915159
DCHS1	ZZEF1	0.0007145237027115863
TCF20	DNAH10	0.00010589305547879954
AMOTL2	BCAN	0.00017969748987626855
OBSCN	LAMA3	3.162208757148987e-05
HIVEP3	ZZEF1	0.000315712356538295
AHNAK	ABCC10	0.0004100256057514914
MYH14	POLQ	0.000315712356538295
DNAH7	DYRK1A	0.0005826612789569182
TMC4	RPL22	0.0004953331247504476
CIC	TUBGCP6	0.00017969748987626597
GON4L	ANK3	0.0005826612789569291
DSE	TTN	5.3120378086260494e-05
BAZ2B	DOCK1	0.0007145237027116527
ZFAT	DYNC1H1	0.00013824351079806205
SVEP1	PCDH17	0.000513552162592188
KIF1A	TSC2	1.3460675809817721e-05
MUC5B	ANK1	0.0006342759203254707
DNAH1	TNRC6B	0.0007145237027115863
ATP10B	ZAN	0.00031571235653829834
OBSCN	PRKDC	0.0006173623450606534
MLL3	BCOR	0.00030635062106237584
FBXW7	MYO7B	0.0006461820847234389
SORCS1	CROCC	6.186419491562658e-05
DNHD1	DAPK1	0.0001513858832714763
KNDC1	PTPN13	0.00010957583581991654
EP400	CCND1	0.0005854552456911221
MED13L	GPR112	0.0008261332273801473
OBSCN	MACF1	0.0007663612668798708
ABCA12	HEATR7B2	0.0007875724885986374
DSP	FGD2	0.0005826612789569182
ALPK3	PPRC1	0.0002778372957709682
NSD1	DSP	0.0004184669957526883
USP9X	KIF1A	0.0008261332273801415
ZFHX4	ARID4A	0.0004953331247504415
MAST4	ZFHX3	0.0009300400425403091
CHD3	GON4L	0.0002778372957709682
TTC7B	LAMA2	0.0007145237027116527
MKI67	CACNA1E	0.0002651316556193968
ASXL3	SVEP1	0.000513552162592188
FAT3	ALMS1	0.0006691908254231755
DCC	ARHGEF15	0.0002778372957709682
MLL2	YLPM1	0.0003076281917458431
PKD1L1	RYR3	0.00017701856805903398
FAT1	DNAH1	8.640191872426529e-05
CAD	MUC16	1.804880512126815e-05
MACF1	USH2A	0.0001475777503171825
YLPM1	KIF1A	1.3460675809817553e-05
FAT1	MDN1	0.00010069542917920961
ALPK2	SORCS1	0.0002778372957709682
TMEM131	MYH7	0.0005826612789569291
CARD11	RNF213	0.0008024603061822897
DOCK11	TNRC6A	0.00041002560575148625
ANK3	LCT	3.140910920587449e-06
VPRBP	KIAA0664	0.00027783729577094996
AKAP9	TTN	0.00045955773358788085
CUBN	ZFHX3	0.0006691908254232227
FREM2	ZFHX3	0.00014563726232444748
INSR	MUC5B	0.00012225374621841
COL22A1	SVIL	0.0002778372957709682
MKI67	TIAM1	0.0005854552456911221
SDK1	RPL22	0.0003145405214920887
ARID4A	TNRC6A	0.00041002560575148625
FNDC1	TRPM1	0.0004100256057514914
SACS	GRM6	0.0008024603061822997
ARHGAP33	ITPR3	0.00010957583581991693
BCOR	TNRC6A	0.00017483005019699153
TRRAP	ABCB1	0.0002107726811578786
PTPRS	FLG	0.0002378921139488295
DSP	DSE	0.0005826612789569182
PTCH1	ZZEF1	0.00010957583581991693
TRRAP	TTN	0.0004404709415675302
SACS	IGSF9B	0.0008024603061822997
FYCO1	RPL22	2.39362692756976e-05
SCN1A	UBR4	0.0002375035758701561
GPR98	PCDHA4	3.40165920808948e-05
CACNA1D	TTN	0.00036063131052527665
AHNAK2	LCT	0.000720341508899564
USP9X	DOCK1	5.596368597556277e-05
TRPM4	ABCA8	6.186419491562658e-05
ASH1L	DNAH8	3.40165920808948e-05
DOCK1	AHCTF1	0.0004100256057514914
LRRC66	GLI3	0.0005826612789569291
ATM	PRKDC	0.0002778372957709682
PCDHA9	KIRREL	0.0002778372957709682
ITPR1	SACS	0.00094105609768524
BIRC6	PRKDC	0.0008024603061822997
CDH23	RYR1	0.0005828751251108281
MKI67	KIF26B	0.00010589305547879973
HEATR7B2	CASK	0.00017969748987626597
ODZ4	NUP214	0.00010589305547879973
TRIO	DYSF	0.0002778372957709682
CUL9	FAT1	0.0005268819063456259
PTPRS	CSMD1	0.0003564859225709003
FAT1	RPL22	4.502660566419989e-05
PLEC	DNHD1	0.00015138588327147495
CUL9	COL6A6	0.0004861501299915159
RELN	LRRK1	0.00048615012999153747
MED24	RYR1	0.0004953331247504476
ASPM	FGD2	2.1595341039393942e-05
SPEN	RPL22	0.0005828751251108281
DNAH5	KIF1A	0.00017483005019699153
FANCM	FLG	0.0003928555474732951
MLL2	CACNA1D	0.0006461820847234389
TRRAP	KIRREL	9.859761848357388e-05
CUL9	BCAN	3.401659208089365e-05
TAF1	MKI67	0.0007950341790831824
DOCK1	DST	0.00024303885689577244
SDK1	PPFIA2	0.0007875724885986374
ODZ1	DYNC1H1	0.00094105609768524
NPHP4	JAG1	0.0007875724885986374
CPAMD8	ATP11C	0.000513552162592188
PTPN13	HEATR7B2	0.00017969748987626855
RELN	ANPEP	0.00031571235653829834
PCDHA7	IGSF9B	0.0005826612789569182
DYRK1A	FLNC	0.0008024603061822897
SACS	AHCTF1	0.0008024603061822997
HRNR	PDZD2	2.9402984551187943e-05
XIRP1	CACNA1F	0.0008024603061822897
ALPK2	HYDIN	6.079268992670502e-05
MACF1	ANK1	0.0006461820847234389
ALMS1	ACO1	0.0004861501299915159
DOCK1	FLNB	2.9402984551187943e-05
FBN3	ADAMTS16	0.000315712356538295
ZFAT	KIF26B	0.000315712356538295
PCDH10	EP400	1.2757691197243839e-06
COL7A1	CIC	0.0007875724885986374
LAMB1	DNAH8	0.00048615012999153747
LAMB2	DYRK1A	0.0004100256057514914
SON	RNF213	0.0008024603061822897
MLL3	DCHS1	0.00026651610251848747
DCC	SLITRK2	0.0002778372957709682
CPAMD8	KIF21B	0.000513552162592188
LAMB2	SHROOM2	0.0007145237027115863
STAG2	PLXNA1	0.00031571235653829834
LRP6	PCLO	0.00041002560575148625
ASXL3	FANCM	0.00017969748987626597
KNDC1	ABCC10	0.00010957583581991654
YLPM1	KALRN	2.1595341039391987e-05
AHNAK	LRRC66	0.0004100256057514914
DYNC2H1	ATP10A	0.0002778372957709682
ZFHX3	GTF3C1	0.0009300400425403042
DLGAP2	ANK3	0.0005826612789569291
CUL9	CACNA1E	2.925059827820216e-05
FAT3	MUC16	0.0003130344720982468
FAT4	CSMD3	0.0006912282038989703
INSR	SCN5A	0.000513552162592188
KSR1	FLG	0.0003928555474732951
INSR	DST	0.0009395954586374024
MLL2	LMTK2	0.0006461820847234389
LRFN2	ITPR1	0.0008024603061822897
SYNJ1	ABCB1	0.0004861501299915159
UBR4	DSP	0.0004239296116572903
BCOR	DNAH5	0.00044986386435061365
SEMA3D	RNF213	3.3163710893358334e-05
CACNA1E	PXDN	0.0005052292517948465
SORCS2	RPL22	0.0004953331247504476
PCDHA7	SCN1A	0.0005826612789569182
LAMB2	NOTCH1	0.0004100256057514914
PPFIA2	ITIH6	0.0007875724885986641
EPHA5	UBR5	0.0004100256057514914
ATM	AKAP13	6.079268992670502e-05
ODZ2	PTPRS	0.00048615012999153747
SYNJ1	HTT	0.0007875724885986374
IGF2R	CDH23	0.00010158135209706381
PTPN13	SACS	0.0008024603061822897
PPP1R3A	DNAH7	0.0005826612789569291
PPFIA4	OTOF	0.00027783729577094996
DSP	ATR	0.0009112962055163177
FNDC1	HYDIN	0.00010158135209705842
ASH1L	SACS	0.00013824351079806205
CIC	ZFHX3	0.00033282428942144505
USP9X	KALRN	9.940914728558412e-05
KSR1	HERC2	7.050974497341318e-05
CHD7	THOC2	0.00031571235653829834
VPS13B	DOCK11	0.0005826612789569182
KSR1	PTPRS	0.00027783729577094996
TCF20	TTN	0.00036063131052527665
TAF1L	SIN3A	0.0004184669957526883
DNAH11	PRRC2C	0.0007875724885986374
TAF1	NOS1	0.000720341508899564
BSN	DNAH9	0.00040227978719500326
MYO16	MDN1	0.00015138588327147495
TCF20	HYDIN	0.00048615012999153747
NOTCH4	SPTB	2.1595341039391987e-05
ALPK2	SYNE2	0.0004861501299915159
SYNJ1	SON	0.0002778372957709682
HIVEP1	ZZEF1	0.0004861501299915159
PARD3	AHNAK2	0.00018048921426685349
APOB	NEB	0.0005991250624278093
FAT4	CPAMD8	0.00026082927899958387
RHPN2	MUC16	2.453559214506347e-05
FN1	RYR1	0.0003145405214920887
NSD1	LRP2	0.00021636286204921651
NEB	ANKRD11	9.859761848357388e-05
TRRAP	ABCA12	0.0006973236036723596
FYCO1	ATP10A	6.186419491562658e-05
FAT1	MUC16	0.00019251181324111312
